"id","codigo_prc","codigo_alt","codigo_man","codigo_gru","codigo_qui","valor_unid","numero_uni","identifica","nom_proced","valor_tar1","valor_tar6","codigo_liq","codigo_rip","estado_act"
"3776","883321","883321","3","0","0","100","0","N","RESONANCIA NUCLEAR MAGNETICA DE CORAZON CON VALORACION DE LA MORFOLOGIA","366035","0","H","41",
"3777","883401","883401","3","0","0","100","0","N","RESONANCIA NUCLEAR MAGNETICA DE ABDOMEN","366035","0","H","41",
"3778","883440","883440","3","0","0","100","0","N","RESONANCIA NUCLEAR MAGNETICA DE PELVIS","366035","0","H","41",
"3779","883341","883341","3","0","0","0","0","N","ANGIORRESONANCIA DE TORAX  SIN INCLUIR CORAZON","388610","0","H","41",
"3780","883410","883410","3","0","0","0","0","N","ANGIORRESONANCIA DE ABDOMEN SIMPLE","388610","0","H","41",
"3781","883450","883450","3","0","0","0","0","N","ANGIORRESONANCIA DE PELVIS SIMPLE","388610","0","H","41",
"3782","883540","883540","3","0","0","0","0","N","ANGIORRESONANCIA DE LA EXTREMIDAD INFERIOR SIMPLE","388610","0","H","41",
"3783","883550","883550","3","0","0","0","0","N","ANGIORRESONANCIA DE MIEMBRO SUPERIOR SIMPLE","388610","0","H","41",
"3784","883590","883590","3","0","0","100","0","N","RESONANCIA NUCLEAR MAGNETICA DE SISTEMA MUSCULO ESQUELETICO NCOC","366035","0","H","41",
"3785","883511","883511","3","0","0","100","0","N","RESONANCIA NUCLEAR MAGNETICA DE MIEMBRO SUPERIOR  SIN INCLUIR ARTICULACIONES","280620","0","H","41",
"3786","883512","883512","3","0","0","100","0","N","RESONANCIA NUCLEAR MAGNETICA DE ARTICULACIONES DE MIEMBRO SUPERIOR  CODO  HOMBRO Y/O PUÐO","280620","0","H","41",
"3787","883521","883521","3","0","0","100","0","N","RESONANCIA NUCLEAR MAGNETICA DE MIEMBRO INFERIOR SIN INCLUIR ARTICULACIONES","280620","0","H","41",
"3788","883522","883522","3","0","0","100","0","N","RESONANCIA NUCLEAR MAGNETICA DE ARTICULACIONES DE MIEMBRO INFERIOR  PELVIS   RODILLA   PIE Y/O CUELLO DE PIE","280620","0","H","41",
"3789","883105","883105","3","0","0","100","0","N","RESONANCIA NUCLEAR MAGNETICA DE ARTICULACION TEMPOROMANDIBULAR","280620","0","H","41",
"3790","883545","883545","3","0","0","100","0","N","RESONANCIA NUCLEAR MAGNETICA DE ARTICULACIONES COMPARATIVAS","388610","0","H","41",
"3791","883351","883351","3","0","0","0","0","N","RESONANCIA NUCLEAR MAGNETICA DE MAMA","263410","0","H","41",
"3792","883701","883701","3","0","0","0","0","N","RESONANCIA NUCLEAR MAGNETICA DE MEDULA OSEA  ESTUDIO DE SUPLENCIA VASCULAR","388610","0","H","41",
"3793","887002","887002","3","0","0","0","0","N","CINEANGIOGRAFIA","345525","0","H","41",
"3794","883108","883108","3","0","0","0","0","N","RESONANCIA NUCLEAR MAGNETICA DE PARES CRANEANOS","274175","0","H","41",
"3795","883430","883430","3","0","0","0","0","N","RESONANCIA NUCLEAR MAGNETICA DE VIAS BILIARES","274175","0","H","41",
"3796","883434","883434","3","0","0","0","0","N","COLANGIOGRAFIA CON RESONANCIA NUCLEAR MAGNETICA","274175","0","H","41",
"3797","883560","883560","3","0","0","0","0","N","RESONANCIA NUCLEAR MAGNETICA DE PLEJO BRAQUIAL","274175","0","H","41",
"3798","314501","314501","3","0","0","100","0",,"BIOPSIA ABIERTA DE  TRAQUEA","0","0","H","45",
"3799","315102","315102","3","0","0","100","0",,"RESECCION ENDOSCOPICA   RIGIDA O DE FIBRA OPTICA   DE LESION EN TR┴QUEA CON LASER  BRAQUITERAPIA CRIOTERAPIA  ELECTROTERAPIA O DIATERMIA","0","0","H","45",
"3800","317100","317100","3","0","0","100","0",,"SUTURA DE LACERACION DE TRAQUEA  TRAQUEORRAFIA  SOD","0","0","H","45",
"3801","200101","200101","3","0","0","100","0",,"TIMPANOSTOMIA CON DRENAJE DE MEMBRANA TIMP┴NICA","0","0","H","45",
"3802","202301","202301","3","0","0","100","0",,"TIMPANOTOMIA EXPLORATORIA","0","0","H","45",
"3803","194101","194101","3","0","0","100","0",,"TIMPANOPLASTIA TIPO I  CIERRE DE PERFORACION     71","0","0","H","45",
"3804","908404","908404","3","0","0","0","0","N","CARIOTIPO CON BANDEO G EN CUALQUIER TIPO DE MUESTRA","118315","0","H","41",
"3805","908405","908405","3","0","0","0","0","N","CARIOTIPO CON BANDEO Q EN CUALQUIER TIPO DE MUESTRA","118315","0","H","41",
"3806","908409","908409","3","0","0","0","0","N","CARIOTIPO PARA CROMOSOMA FRAGIL  X","118315","0","H","41",
"3807","908408","908408","3","0","0","0","0","N","CARIOTIPO DE INTERCAMBIO DE CROMATIDES HERMANAS  SCE","135310","0","H","41",
"3808","908411","908411","3","0","0","0","0","N","CARIOTIPO PARA ESTADOS LEUCEMICOS","135310","0","H","41",
"3809","194102","194102","3","0","0","100","0",,"TIMPANOPLASTIA TIPO II  CON RECONSTRUCCION DE CADENA OSEA  MARTILLO  YUNQUE Y/O ESTRIBO U OSICULOPLASTIA      71","0","0","H","45",
"3810","908413","908413","3","0","0","0","0","N","HIBRIDIZACION  IN SITU  CON FLUORESCENCIA  FISH","422705","0","H","41",
"3811","908412","908412","3","0","0","0","0","N","DIAGNOSTICO MOLECULAR DE ENFERMEDADES","422705","0","H","41",
"3812","191100","191100","3","0","0","100","0",,"ESTAPEDECTOMIA O ESTAPEDOTOMIA CON COLOCACION DE PROTESIS SOD","0","0","H","45",
"3813","192100","192100","3","0","0","100","0",,"REVISION DE ESTAPEDECTOMIA O ESTAPEDOTOMIA SOD","0","0","H","45",
"3814","204100","204100","3","0","0","100","0",,"MASTOIDECTOMIA SIMPLE  ┴TICO ANTROMASTOIDECTOMIA  SOD","0","0","H","45",
"3815","204200","204200","3","0","0","100","0",,"MASTOIDECTOMIA RADICAL SOD","0","0","H","45",
"3816","209100","209100","3","0","0","100","0",,"REVISION DE MASTOIDECTOMIAS O MASTOIDOPLASTIAS SOD","0","0","H","45",
"3817","199100","199100","3","0","0","0","0",,"CIERRE DE FISTULA PERILINFATICA DE OIDO MEDIO SOD","0","0","H","45",
"3818","205900","205900","3","0","0","0","0",,"PETROSECTOMIA SOD","0","0","H","45",
"3819","205101","205101","3","0","0","100","0",,"RESECCION DE TUMOR GLOMICO  VIA TRANSMASTOIDEA    73","0","0","H","45",
"3820","205102","205102","3","0","0","100","0",,"RESECCION DE TUMOR GLOMICO  CON EXTENSION EXTRATEMPORAL O CERVICAL     73","0","0","H","45",
"3821","207301","207301","3","0","0","100","0",,"DESCOMPRESION DE SACO ENDOLINFATICO CON DERIVACION     178","0","0","H","45",
"3822","207501","207501","3","0","0","100","0",,"LABERINTECTOMIA Y  VESTIBULOTOMIA  POR VIA TRANSMASTOIDEA     179","0","0","H","45",
"3823","922301","922301","3","0","0","100","0","N","TELETERAPIA UTILIZANDO COBALTO  EN UNA SOLA DOSIS Y ENTIDADES BENIGNAS O IRRADIACION DE PRODUCTOS SANGUINEOS   GRUPO 1   CON SIMULADOR Y PLANEACION COMPUTARIZADA  TIPO I","343310","0","H","41",
"3824","922305","922305","3","0","0","100","0","N","TELETERAPIA UTILIZANDO COBALTO CAMPO UNICO EN ENCEFALO  CARA  CUELLO  AXILA  AXILO/SUPRACLAVICULAR  TRONCO  PELVIS/PERINE O EXTREMIDADES   GRUPO 2   CON SIMULADOR Y CON PLANEACION COMPUTARIZADA   TIPO I","652990","0","H","41",
"3825","922309","922309","3","0","0","100","0","N","TELETERAPIA UTILIZANDO COBALTO PROFILAXIS EN ENCEFALO  PALEACION EN CUALQUIER REGION  CAMPOS MULTIPLES EN MEDIASTINO  AXILA  AXILOSUPRACLAVICULAR O EXTREMIDADES   GRUPO 3   CON SIMULADOR Y CON PLANEACION COMPUTARIZADA   TIPO I","873760","0","H","41",
"3826","922313","922313","3","0","0","100","0","N","TELETERAPIA UTILIZANDO COBALTO PRE O POSOPERATORIO GANGLIONAR DE MAMA  CAMPOS MULTIPLES EN  CARA  ENCEFALO  MAMA  TORAX  PARCIAL DE ABDOMEN  PELVIS O RAQUIS  CUELLO  MEDIASTINO    GRUPO 4   CON SIMULADOR Y CON PLANEACION COMPUTARI","1924035","0","H","41",
"3827","922317","922317","3","0","0","100","0","N","TELETERAPIA UTILIZANDO COBALTO EN CARA  ENCEFALO  CUELLO  MEDIASTINO  GANGLIONAR SUPRA E INFRADIAFRAGMATICA  MAMA  BAÐO TORACCICO  ABDOMINAL TOTAL  RAQUIS  CORPORAL TOTAL    GRUPO 5   CON SIMULADOR Y CON PLANEACION COMPUTARIZADA","1481675","0","H","41",
"3828","922302","922302","3","0","0","100","0","N","TELETERAPIA UTILIZANDO COBALTO  EN UNA SOLA DOSIS Y ENTIDADES BENIGNAS O IRRADIACION DE PRODUCTOS SANGUINEOS   GRUPO 1   SIN SIMULADOR Y CON PLANEACION COMPUTARIZADA  TIPO II","299430","0","H","41",
"3829","922306","922306","3","0","0","100","0","N","TELETERAPIA UTILIZANDO COBALTO CAMPO UNICO EN ENCEFALO  CARA  CUELLO  AXILA  AXILO/SUPRACLAVICULAR  TRONCO  PELVIS/PERINE O EXTREMIDADES   GRUPO 2   SIN SIMULADOR Y CON PLANEACION COMPUTARIZADA  TIPO II","591275","0","H","41",
"3830","922310","922310","3","0","0","100","0","N","TELETERAPIA UTILIZANDO COBALTO PROFILAXIS EN ENCEFALO  PALEACION EN CUALQUIER REGION  CAMPOS MULTIPLES EN MEDIASTINO  AXILA  AXILOSUPRACLAVICULAR O EXTREMIDADES   GRUPO 3   SIN SIMULADOR Y CON PLANEACION COMPUTARIZADA   TIPO II","808280","0","H","41",
"3831","922314","922314","3","0","0","100","0","N","TELETERAPIA UTILIZANDO COBALTO PRE O POSOPERATORIO GANGLIONAR DE MAMA  CAMPOS MULTIPLES EN  CARA  ENCEFALO  MAMA  TORAX  PARCIAL DE ABDOMEN  PELVIS O RAQUIS  CUELLO  MEDIASTINO    GRUPO 4   SIN SIMULADOR Y CON PLANEACION COMPUTARI","1811625","0","H","41",
"3832","922318","922318","3","0","0","100","0","N","TELETERAPIA UTILIZANDO COBALTO EN CARA  ENCEFALO  CUELLO  MEDIASTINO  GANGLIONAR SUPRA E INFRADIAFRAGMATICA  MAMA  BAÐO TORACCICO  ABDOMINAL TOTAL  RAQUIS  CORPORAL TOTAL    GRUPO 5   SIN SIMULADOR Y CON PLANEACION COMPUTARIZADA","1401840","0","H","41",
"3833","922303","922303","3","0","0","100","0","N","TELETERAPIA UTILIZANDO COBALTO  EN UNA SOLA DOSIS Y ENTIDADES BENIGNAS O IRRADIACION DE PRODUCTOS SANGUINEOS   GRUPO 1   SIN SIMULADOR Y CON PLANEACION MANUAL   TIPO III","267870","0","H","41",
"3834","922307","922307","3","0","0","100","0","N","TELETERAPIA UTILIZANDO COBALTO CAMPO UNICO EN ENCEFALO  CARA  CUELLO  AXILA  AXILO/SUPRACLAVICULAR  TRONCO  PELVIS/PERINE O EXTREMIDADES   GRUPO 2   SIN SIMULADOR Y CON PLANEACION MANUAL   TIPO III","552670","0","H","41",
"3835","922311","922311","3","0","0","100","0","N","TELETERAPIA UTILIZANDO COBALTO PROFILAXIS EN ENCEFALO  PALEACION EN CUALQUIER REGION  CAMPOS MULTIPLES EN MEDIASTINO  AXILA  AXILOSUPRACLAVICULAR O EXTREMIDADES   GRUPO 3   SIN SIMULADOR Y CON PLANEACION MANUAL   TIPO III","758825","0","H","41",
"3836","922315","922315","3","0","0","100","0","N","TELETERAPIA UTILIZANDO COBALTO PRE O POSOPERATORIO GANGLIONAR DE MAMA  CAMPOS MULTIPLES EN  CARA  ENCEFALO  MAMA  TORAX  PARCIAL DE ABDOMEN  PELVIS O RAQUIS  CUELLO  MEDIASTINO    GRUPO 4   SIN SIMULADOR Y CON PLANEACION MANUAL","1701755","0","H","41",
"3837","922319","922319","3","0","0","100","0","N","TELETERAPIA UTILIZANDO COBALTO EN CARA  ENCEFALO  CUELLO  MEDIASTINO  GANGLIONAR SUPRA E INFRADIAFRAGMATICA  MAMA  BAÐO TORACCICO  ABDOMINAL TOTAL  RAQUIS  CORPORAL TOTAL    GRUPO 5   SIN SIMULADOR Y CON PLANEACION MANUAL   TIPO I","1324315","0","H","41",
"3838","922401","922401","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL HASTA 10 MV  PALEACION EN UNA SOLA DOSIS Y ENTIDADES BENIGNAS O IRRADIACION DE PRODUCTOS SANGUINEOS  GRUPO 1   CON SIMULADOR Y PLANEACION COMPUTARIZADA  TIPO I","426480","0","H","41",
"3839","922405","922405","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL HASTA 10 MV  CAMPO UNICO EN ENCEFALO  CARA  CUELLO  AXILA  AXILO/SUPRACLAVICULAR  TRONCO  PELVIS/PERINE O EXTREMIDADES   GRUPO 2   CON SIMULADOR Y PLANEACION COMPUTARIZADA  TIPO I","824630","0","H","41",
"3840","922409","922409","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL HASTA 10 MV  PROFILAXIS EN ENCEFALO  PALEACION EN CUALQUIER REGION  CAMPOS MULTIPLES EN MEDIASTINO  AXILA  AXILOSUPRACLAVICULAR O EXTREMIDADES  GRUPO 3   CON SIMULADOR Y PLANEACION COMPUTARIZADA","1124120","0","H","41",
"3841","922413","922413","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL HASTA 10 MV PRE O POP GANGLIONAR DE MAMA  CAMPOS MULTIPLES EN  CARA  ENCEFALO  MAMA  TORAX  PARCIAL DE ABDOMEN  PELVIS O RAQUIS  CUELLO  MEDIASTINO     GRUPO 4   CON SIMULADOR Y CON PLANEACION COM","2452695","0","H","41",
"3842","209600","209600","3","0","0","0","0",,"IMPLANTACION O SUSTITUCION DE PROTESIS COCLEAR SOD","0","0","H","45",
"3843","209601","209601","3","0","0","0","0",,"INSERCION DE PROTESIS COCLEAR DE CANAL UNICO","0","0","H","45",
"3844","209602","209602","3","0","0","0","0",,"INSERCION DE PROTESIS COCLEAR DE CANAL MULTIPLE","0","0","H","45",
"3845","922417","922417","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL HASTA 10 MV EN CARA  ENCEFALO  CUELLO  MEDIASTINO  GANGLIONAR SUPRA E INFRADIAFRAGMATICA  MAMA  BAÐO TORACCICO  ABDOMINAL TOTAL  RAQUIS  CORPORAL TOTAL  GRUPO 5  CON SIMULADOR Y CON PLANEACION COM","1892715","0","H","41",
"3846","922402","922402","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL HASTA 10 MV  PALEACION EN UNA SOLA DOSIS Y ENTIDADES BENIGNAS O IRRADIACION DE PRODUCTOS SANGUINEOS   GRUPO 1   SIN SIMULADOR Y PLANEACION COMPUTARIZADA  TIPO II","379770","0","H","41",
"3847","922406","922406","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL HASTA 10 MV  CAMPO UNICO EN ENCEFALO  CARA  CUELLO  AXILA  AXILO/SUPRACLAVICULAR  TRONCO  PELVIS/PERINE O EXTREMIDADES   GRUPO 2   SINSIMULADOR Y PLANEACION COMPUTARIZADA  TIPO II","757045","0","H","41",
"3848","922410","922410","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL HASTA 10 MV  PROFILAXIS EN ENCEFALO  PALEACION EN CUALQUIER REGION  CAMPOS MULTIPLES EN MEDIASTINO  AXILA  AXILOSUPRACLAVICULAR O EXTREMIDADES  GRUPO 3   SIN SIMULADOR Y PLANEACION COMPUTARIZADA","1038075","0","H","41",
"3849","922414","922414","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL HASTA 10 MV PRE O POP GANGLIONAR DE MAMA  CAMPOS MULTIPLES EN  CARA  ENCEFALO  MAMA  TORAX  PARCIAL DE ABDOMEN  PELVIS O RAQUIS  CUELLO  MEDIASTINO    GRUPO 4  SIN SIMULADOR Y CON PLANEACION COMPU","2331155","0","H","41",
"3850","922418","922418","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL HASTA 10 MV EN CARA  ENCEFALO  CUELLO  MEDIASTINO  GANGLIONAR SUPRA E INFRADIAFRAGMATICA  MAMA  BAÐO TORACCICO  ABDOMINAL TOTAL  RAQUIS  CORPORAL TOTAL  GRUPO 5  SIN SIMULADOR Y CON PLANEACION COM","1806290","0","H","41",
"3851","922403","922403","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL HASTA 10 MV  PALEACION EN UNA SOLA DOSIS Y ENTIDADES BENIGNAS O IRRADIACION DE PRODUCTOS SANGUINEOS   GRUPO 1   SIN SIMULADOR Y PLANEACION MANUAL  TIPO III","348220","0","H","41",
"3852","922407","922407","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL HASTA 10 MV  CAMPO UNICO EN ENCEFALO  CARA  CUELLO  AXILA  AXILO/SUPRACLAVICULAR  TRONCO  PELVIS/PERINE O EXTREMIDADES   GRUPO 2   SIN SIMULADOR Y PLANEACION MANUAL  TIPO III","718560","0","H","41",
"3853","922411","922411","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL HASTA 10 MV  PROFILAXIS EN ENCEFALO  PALEACION EN CUALQUIER REGION  CAMPOS MULTIPLES EN MEDIASTINO  AXILA  AXILOSUPRACLAVICULAR O EXTREMIDADES  GRUPO 3   SIN SIMULADOR Y PLANEACION MANUAL  TIPO II","986675","0","H","41",
"3854","922415","922415","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL HASTA 10 MV PRE O POP GANGLIONAR DE MAMA  CAMPOS MULTIPLES EN  CARA  ENCEFALO  MAMA  TORAX  PARCIAL DE ABDOMEN  PELVIS O RAQUIS  CUELLO  MEDIASTINO     GRUPO 4   SIN SIMULADOR Y CON PLANEACION MAN","2212180","0","H","41",
"3855","922419","922419","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL HASTA 10 MV EN CARA  ENCEFALO  CUELLO  MEDIASTINO  GANGLIONAR SUPRA E INFRADIAFRAGMATICA  MAMA  BAÐO TORACCICO  ABDOMINAL TOTAL  RAQUIS  CORPORAL TOTAL  GRUPO 5  SIN SIMULADOR Y CON PLANEACION MAN","1677480","0","H","41",
"3856","922421","922421","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL MAYOR DE 10 MV  PALEACION EN UNA SOLA DOSIS Y ENTIDADES BENIGNAS O IRRADIACION DE PRODUCTOS SANGUINEOS  GRUPO 1  CON SIMULADOR Y PLANEACION COMPUTARIZADA  TIPO I","491940","0","H","41",
"3857","922425","922425","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL MAYOR DE 10 MV  CAMPO UNICO EN ENCEFALO  CARA  CUELLO  AXILA  AXILO/SUPRACLAVICULAR  TRONCO  PELVIS/PERINE O EXTREMIDADES   GRUPO 2   CON SIMULADOR Y PLANEACION COMPUTARIZADA  TIPO I","904335","0","H","41",
"3858","922429","922429","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL MAYOR DE 10 MV  PROFILAXIS EN ENCEFALO  PALEACION EN CUALQUIER REGION  CAMPOS MULTIPLES EN MEDIASTINO  AXILA  AXILOSUPRACLAVICULAR O EXTREMIDADES  GRUPO 3   CON SIMULADOR Y PLANEACION COMPUTARIZAD","1196755","0","H","41",
"3859","922433","922433","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL MAYOR DE 10 MV PRE O POP GANGLIONAR DE MAMA  CAMPOS MULTIPLES EN  CARA  ENCEFALO  MAMA  TORAX  PARCIAL DE ABDOMEN  PELVIS O RAQUIS  CUELLO  MEDIASTINO  GRUPO 4  CON SIMULADOR Y CON PLANEACION COMP","2614415","0","H","41",
"3860","922437","922437","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL MAYOR DE 10 MV EN CARA ENCEFALO CUELLO  MEDIASTINO  GANGLIONAR SUPRA E INFRADIAFRAGMATICA  MAMA  BAÐO TORACCICO  ABDOMINAL TOTAL  RAQUIS  CORPORAL TOTAL  GRUPO 5  CON SIMULADOR Y CON PLANEACION CO","2001925","0","H","41",
"3861","922422","922422","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL MAYOR DE 10 MV  PALEACION EN UNA SOLA DOSIS Y ENTIDADES BENIGNAS O IRRADIACION DE PRODUCTOS SANGUINEOS   GRUPO 1   SIN SIMULADOR Y PLANEACION COMPUTARIZADA  TIPO II","442810","0","H","41",
"3862","922426","922426","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL MAYOR DE 10 MV  CAMPO UNICO EN ENCEFALO  CARA  CUELLO  AXILA  AXILO/SUPRACLAVICULAR  TRONCO  PELVIS/PERINE O EXTREMIDADES   GRUPO 2   SIN SIMULADOR Y PLANEACION COMPUTARIZADA  TIPO II","833940","0","H","41",
"3863","922430","922430","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL MAYOR DE 10 MV  PROFILAXIS EN ENCEFALO  PALEACION EN CUALQUIER REGION  CAMPOS MULTIPLES EN MEDIASTINO  AXILA  AXILOSUPRACLAVICULAR O EXTREMIDADES  GRUPO 3   SIN SIMULADOR Y PLANEACION COMPUTARIZAD","1122940","0","H","41",
"3864","922434","922434","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL MAYOR DE 10 MV PRE O POP GANGLIONAR DE MAMA  CAMPOS MULTIPLES EN  CARA  ENCEFALO  MAMA  TORAX  PARCIAL DE ABDOMEN  PELVIS O RAQUIS  CUELLO  MEDIASTINO  GRUPO 4  SIN SIMULADOR Y CON PLANEACION COMP","2489870","0","H","41",
"3865","922438","922438","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL MAYOR DE 10 MV EN CARA ENCEFALO CUELLO  MEDIASTINO  GANGLIONAR SUPRA E INFRADIAFRAGMATICA  MAMA  BAÐO TORACCICO ABDOMINAL TOTAL  RAQUIS  CORPORAL TOTAL  GRUPO 5  SIN SIMULADOR Y CON PLANEACION COM","1913905","0","H","41",
"3866","922423","922423","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL MAYOR DE 10 MV  PALEACION EN UNA SOLA DOSIS Y ENTIDADES BENIGNAS O IRRADIACION DE PRODUCTOS SANGUINEOS   GRUPO 1   SIN SIMULADOR Y PLANEACION MANUAL  TIPO III","411250","0","H","41",
"3867","922427","922427","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL MAYOR DE 10 MV  CAMPO UNICO EN ENCEFALO  CARA  CUELLO  AXILA  AXILO/SUPRACLAVICULAR  TRONCO  PELVIS/PERINE O EXTREMIDADES   GRUPO 2   SIN SIMULADOR Y PLANEACION MANUAL  TIPO III","452715","0","H","41",
"3868","922431","922431","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL MAYOR DE 10 MV  PROFILAXIS EN ENCEFALO  PALEACION EN CUALQUIER REGION  CAMPOS MULTIPLES EN MEDIASTINO  AXILA  AXILOSUPRACLAVICULAR O EXTREMIDADES  GRUPO 3   SIN SIMULADOR Y PLANEACION MANUAL  TIPO","1070775","0","H","41",
"3869","922435","922435","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL MAYOR DE 10 MV PRE O POP GANGLIONAR DE MAMA  CAMPOS MULTIPLES EN  CARA  ENCEFALO  MAMA  TORAX  PARCIAL DE ABDOMEN  PELVIS O RAQUIS  CUELLO  MEDIASTINO  GRUPO 4  SIN SIMULADOR Y CON PLANEACION MANU","2293905","0","H","41",
"3870","922439","922439","3","0","0","100","0","N","TELETERAPIA CON ACELERADOR LINEAL MAYOR DE 10 MV EN CARA ENCEFALO CUELLO  MEDIASTINO  GANGLIONAR SUPRA E INFRADIAFRAGMATICA  MAMA  BAÐO TORACCICO  ABDOMINAL TOTAL  RAQUIS  CORPORAL TOTAL  GRUPO 5  SIN SIMULADOR Y CON PLANEACION MA","1826885","0","H","41",
"3871","922100","922100","3","0","0","100","0","N","TELETERAPIA ORTOVOLTAJE MENOR DE 120 KV SOD","405050","0","H","41",
"3872","922200","922200","3","0","0","100","0","N","TELETERAPIA ORTOVOLTAJE MAYOR DE 120 KV SOD","688860","0","H","41",
"3873","922304","922304","3","0","0","100","0","N","TELETERAPIA UTILIZANDO COBALTO  EN UNA SOLA DOSIS Y ENTIDADES BENIGNAS O IRRADIACION DE PRODUCTOS SANGUINEOS   GRUPO 1   CON SIMULADOR Y CON PLANEACION MANUAL   TIPO IV","323825","0","H","41",
"3874","922308","922308","3","0","0","100","0","N","TELETERAPIA UTILIZANDO COBALTO CAMPO UNICO EN ENCEFALO  CARA  CUELLO  AXILA  AXILO/SUPRACLAVICULAR  TRONCO  PELVIS/PERINE O EXTREMIDADES   GRUPO 2   CON SIMULADOR Y CON PLANEACION MANUAL   TIPO IV","627375","0","H","41",
"3875","922312","922312","3","0","0","100","0","N","TELETERAPIA UTILIZANDO COBALTO PROFILAXIS EN ENCEFALO  PALEACION EN CUALQUIER REGION  CAMPOS MULTIPLES EN MEDIASTINO  AXILA  AXILOSUPRACLAVICULAR O EXTREMIDADES   GRUPO 3   CON SIMULADOR Y CON PLANEACION MANUAL   TIPO IV","844505","0","H","41",
"3876","922316","922316","3","0","0","100","0","N","TELETERAPIA UTILIZANDO COBALTO PRE O POSOPERATORIO GANGLIONAR DE MAMA  CAMPOS MULTIPLES EN  CARA  ENCEFALO  MAMA  TORAX  PARCIAL DE ABDOMEN  PELVIS O RAQUIS  CUELLO  MEDIASTINO    GRUPO 4   CON SIMULADOR Y CON PLANEACION MANUAL","1867710","0","H","41",
